year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay
2020,7,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,4,0,0,332,142,40,26,0
2020,7,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional",31,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,ACK,"Nantucket, MA: Nantucket Memorial",13,2,0,0,204,0,125,11,0
2020,7,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",61,5,0,0,228,0,0,127,0
2020,7,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",122,10,1,0,546,326,0,103,0
2020,7,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",116,16,0,0,646,205,140,203,0
2020,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3306,239,2,12,15836,7503,944,4095,0
2020,7,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",141,10,0,1,476,348,0,77,0
2020,7,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",120,10,0,0,573,322,14,184,0
2020,7,9E,Endeavor Air Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",5,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",90,4,0,0,158,62,14,20,0
2020,7,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",63,6,0,0,445,173,18,254,0
2020,7,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",31,2,0,0,66,0,29,37,0
2020,7,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",6,1,0,0,15,0,0,15,0
2020,7,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",60,7,0,1,353,282,0,71,0
2020,7,9E,Endeavor Air Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",2,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",31,2,0,0,36,0,0,36,0
2020,7,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",93,12,0,0,878,646,0,158,0
2020,7,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",3,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",61,3,0,0,133,47,0,58,0
2020,7,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",62,7,0,1,305,60,0,102,0
2020,7,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",88,3,0,0,136,51,38,47,0
2020,7,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",87,3,0,0,255,153,86,13,0
2020,7,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29,3,0,0,57,34,0,23,0
2020,7,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",128,6,0,0,289,93,0,78,0
2020,7,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",161,11,0,1,1031,821,0,109,0
2020,7,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61,10,0,0,527,375,0,134,0
2020,7,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",61,3,0,0,225,225,0,0,0
2020,7,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",161,8,0,0,287,137,0,150,0
2020,7,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",96,6,0,1,286,235,31,20,0
2020,7,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",77,5,0,0,205,127,0,78,0
2020,7,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: Yeager",62,6,0,0,229,61,0,168,0
2020,7,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",61,5,0,0,125,38,0,87,0
2020,7,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",329,26,1,0,1662,338,75,1007,19
2020,7,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",31,1,0,0,139,139,0,0,0
2020,7,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",61,6,0,0,233,42,0,153,0
2020,7,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",31,4,0,0,138,6,0,132,0
2020,7,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",1,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",157,15,0,0,782,142,135,155,0
2020,7,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3098,208,2,1,16917,6733,2577,3332,61
2020,7,9E,Endeavor Air Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",92,7,0,0,225,115,8,89,0
2020,7,9E,Endeavor Air Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",7,2,0,0,104,101,0,3,0
2020,7,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",92,5,0,0,156,58,0,98,0
2020,7,9E,Endeavor Air Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",7,2,0,0,96,28,0,12,56
2020,7,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",139,12,0,1,1354,943,0,151,0
2020,7,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",93,2,0,1,135,135,0,0,0
2020,7,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",100,10,0,1,493,186,0,27,0
2020,7,9E,Endeavor Air Inc.,FNT,"Flint, MI: Bishop International",7,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",92,2,0,0,95,79,0,16,0
2020,7,9E,Endeavor Air Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",7,1,0,0,37,37,0,0,0
2020,7,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",31,2,0,0,53,29,0,24,0
2020,7,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",92,8,0,0,643,401,0,111,0
2020,7,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",100,11,0,0,396,132,0,251,0
2020,7,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",152,4,0,0,221,176,0,19,0
2020,7,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",159,13,0,0,1191,812,173,69,0
2020,7,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",61,6,0,0,208,118,0,90,0
2020,7,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",99,6,0,0,290,131,0,106,0
2020,7,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",122,7,0,0,265,126,58,33,0
2020,7,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",83,15,0,0,478,164,15,283,0
2020,7,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,3,0,0,140,71,0,7,0
2020,7,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",109,10,0,0,485,234,0,251,0
2020,7,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",113,5,0,0,220,130,0,90,0
2020,7,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",31,5,0,0,385,207,0,54,0
2020,7,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",91,9,0,0,335,134,0,183,0
2020,7,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",3,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",61,7,0,0,495,221,0,94,0
2020,7,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",140,15,0,0,452,94,0,291,0
2020,7,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",91,10,0,0,449,243,0,159,25
2020,7,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",163,14,0,0,1566,303,539,220,0
2020,7,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",7,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",90,7,0,0,247,139,0,48,0
2020,7,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",59,6,0,0,178,159,0,19,0
2020,7,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",121,15,0,0,519,182,32,77,0
2020,7,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",62,8,0,0,637,495,20,122,0
2020,7,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",89,8,0,1,230,64,22,144,0
2020,7,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",61,8,1,0,392,194,0,81,0
2020,7,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",62,4,0,0,142,141,0,1,0
2020,7,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",69,7,0,0,206,51,0,155,0
2020,7,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",182,7,0,0,231,65,0,166,0
2020,7,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1557,118,1,0,7092,3631,951,1425,0
2020,7,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",55,4,0,0,733,643,0,18,0
2020,7,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",92,10,0,0,415,171,0,244,0
2020,7,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",92,1,1,0,34,34,0,0,0
2020,7,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",44,3,0,0,71,29,0,42,0
2020,7,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",62,5,0,0,185,91,0,94,0
2020,7,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional",31,0,0,0,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",155,10,0,1,389,136,0,147,0
2020,7,9E,Endeavor Air Inc.,PIA,"Peoria, IL: General Downing - Peoria International",7,2,0,0,67,67,0,0,0
2020,7,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",156,14,0,0,656,198,0,409,0
2020,7,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",93,10,1,1,348,114,22,80,0
2020,7,9E,Endeavor Air Inc.,RAP,"Rapid City, SD: Rapid City Regional",92,4,0,0,238,56,0,103,0
2020,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",236,21,1,1,1079,443,104,288,156
2020,7,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",62,6,0,0,331,160,33,46,0
2020,7,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",92,7,0,0,411,271,0,51,0
2020,7,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",32,0,0,1,0,0,0,0,0
2020,7,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",91,10,0,0,438,250,51,83,0
2020,7,9E,Endeavor Air Inc.,SCE,"State College, PA: University Park",31,3,0,0,195,126,37,8,0
2020,7,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",22,1,0,0,29,29,0,0,0
2020,7,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",61,4,0,0,173,155,0,18,0
2020,7,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",92,12,0,0,576,389,0,161,0
2020,7,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",61,7,0,0,242,92,32,92,0
2020,7,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",62,3,0,0,87,8,21,48,0
2020,7,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",89,6,1,0,142,46,11,63,0
2020,7,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",92,9,0,0,393,149,0,212,0
2020,7,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",112,5,0,0,156,21,20,66,0
2020,7,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",189,21,5,0,757,346,0,318,0
2020,7,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",61,3,0,1,89,66,0,23,0
2020,7,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",70,2,0,1,70,0,0,70,0
2020,7,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",134,16,0,0,807,336,0,58,0
2020,7,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",54,5,1,0,152,51,45,42,0
2020,7,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",56,8,0,1,686,358,0,91,0
2020,7,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",456,52,0,4,2882,1048,349,734,0
2020,7,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",495,50,2,2,2457,997,336,514,0
2020,7,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",176,19,0,0,1032,457,377,174,0
2020,7,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",408,46,4,2,2212,719,348,598,0
2020,7,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",100,11,0,0,450,188,16,129,0
2020,7,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",961,83,11,0,6051,2968,993,783,31
2020,7,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",90,7,1,0,339,20,151,133,0
2020,7,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",56,12,0,0,475,306,0,16,0
2020,7,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",251,33,0,0,1555,429,424,447,0
2020,7,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",86,6,0,1,310,19,5,83,0
2020,7,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",44,9,0,0,379,210,0,104,0
2020,7,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",88,6,0,0,173,117,0,10,0
2020,7,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",152,20,0,0,1156,353,454,166,0
2020,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5407,447,36,24,32314,12931,1761,11777,85
2020,7,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",81,9,0,0,276,77,0,86,0
2020,7,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",109,11,0,0,1102,901,0,21,0
2020,7,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",50,5,0,1,147,47,0,83,0
2020,7,AA,American Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",17,3,0,0,186,52,0,44,0
2020,7,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1270,99,44,8,5412,1951,1102,1254,34
2020,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",575,73,1,0,3900,1564,480,868,0
2020,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",9342,1015,28,46,72425,30492,3430,11674,200
2020,7,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",106,12,0,0,603,282,0,134,0
2020,7,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",271,40,0,0,2223,753,538,461,54
2020,7,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",25,3,0,0,249,108,0,8,0
2020,7,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",53,7,0,0,180,124,0,27,0
2020,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",337,30,0,1,1765,234,1002,385,0
2020,7,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",25,2,0,1,36,17,0,19,0
2020,7,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",79,13,0,0,515,261,72,99,11
2020,7,AA,American Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",50,6,0,0,326,151,0,74,0
2020,7,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",363,32,0,2,1442,318,316,424,0
2020,7,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",56,5,0,0,248,204,0,44,0
2020,7,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",50,4,0,0,318,284,0,4,0
2020,7,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",42,5,0,0,122,52,0,48,0
2020,7,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",108,3,1,0,356,75,0,20,46
2020,7,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",85,14,0,0,518,255,59,166,0
2020,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",356,60,3,0,3520,1435,463,1095,0
2020,7,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",42,4,1,0,240,185,29,26,0
2020,7,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",219,28,0,0,1510,746,213,371,0
2020,7,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",151,12,0,0,531,314,35,130,0
2020,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",235,25,1,0,1054,347,92,328,27
2020,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",516,38,10,2,2466,1346,444,495,0
2020,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",672,60,0,0,3094,1473,471,319,6
2020,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1393,106,3,0,9147,6271,985,807,0
2020,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",846,60,35,3,3487,1144,489,1208,0
2020,7,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",296,36,3,0,1525,621,119,257,0
2020,7,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",901,65,14,2,3294,963,663,1212,0
2020,7,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",65,12,0,0,688,389,28,107,0
2020,7,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",179,34,0,0,2227,1188,332,297,0
2020,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",2991,193,49,8,14336,6933,1384,1768,19
2020,7,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",136,16,0,0,852,266,139,222,0
2020,7,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",47,5,0,0,309,259,0,50,0
2020,7,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",3,0,0,0,0,0,0,0,0
2020,7,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",306,37,0,0,2015,1109,0,266,25
2020,7,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",374,50,2,1,2898,816,577,918,0
2020,7,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",3,0,0,0,0,0,0,0,0
2020,7,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",51,8,0,0,684,283,232,61,0
2020,7,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",39,1,2,0,28,0,0,28,0
2020,7,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",94,17,0,0,1018,567,0,123,0
2020,7,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",158,15,0,0,511,186,33,113,0
2020,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2825,200,11,4,16798,5125,1660,3176,39
2020,7,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",62,14,0,1,1662,1011,18,235,0
2020,7,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",270,23,6,0,1093,531,49,329,0
2020,7,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",226,31,0,0,2011,863,305,186,10
2020,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2176,186,13,4,13836,5778,1143,3020,19
2020,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2427,203,3,1,11678,5914,1174,1975,46
2020,7,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",251,37,2,0,1589,766,185,386,0
2020,7,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",40,10,0,0,452,272,0,68,0
2020,7,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",48,9,0,0,505,315,27,16,0
2020,7,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",85,3,0,0,148,38,0,23,0
2020,7,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",61,5,0,0,272,31,201,31,0
2020,7,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",384,40,2,1,2259,1147,519,406,0
2020,7,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",161,18,1,2,1368,489,457,150,0
2020,7,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",153,15,0,0,677,407,42,92,0
2020,7,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",309,22,4,0,1018,279,43,328,0
2020,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",442,44,0,0,2336,870,630,376,0
2020,7,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",346,43,0,1,2298,896,88,588,33
2020,7,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",92,10,0,0,449,286,0,146,0
2020,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",374,58,0,1,3018,1508,302,386,43
2020,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",548,48,0,0,2425,1160,602,286,0
2020,7,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",172,12,0,0,541,191,169,39,0
2020,7,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",182,25,2,0,862,437,177,155,0
2020,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",227,22,0,2,1124,674,118,73,0
2020,7,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",204,27,0,2,1402,535,299,270,0
2020,7,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",293,22,1,2,716,303,101,186,0
2020,7,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",34,2,3,0,47,42,0,0,0
2020,7,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",359,53,1,0,3068,1150,410,1108,21
2020,7,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",107,10,0,0,435,146,75,136,0
2020,7,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",31,2,0,0,81,59,0,22,0
2020,7,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",54,3,0,0,341,30,281,30,0
2020,7,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",629,55,5,4,2887,911,672,755,0
2020,7,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",165,27,1,1,1631,672,281,283,19
2020,7,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",168,16,0,1,718,208,18,138,0
2020,7,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",75,7,0,1,199,100,0,40,0
2020,7,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,3,0,0,193,193,0,0,0
2020,7,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,6,1,0,305,8,91,81,0
2020,7,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",40,2,0,0,149,0,123,8,0
2020,7,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",45,6,1,0,189,48,47,51,0
2020,7,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",892,131,5,0,4027,753,0,1727,739
2020,7,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",40,5,0,1,102,31,0,71,0
2020,7,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",93,9,0,1,327,282,0,45,0
2020,7,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",31,2,0,0,94,94,0,0,0
2020,7,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",31,1,0,0,84,84,0,0,0
2020,7,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",59,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",1,,1,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,0,0,0,0,0,0,0,0
2020,7,AS,Alaska Airlines Inc.,CDB,"Cold Bay, AK: Cold Bay Airport",18,9,2,0,354,59,0,110,3
2020,7,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,3,0,0,94,79,0,15,0
2020,7,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,3,0,0,120,120,0,0,0
2020,7,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",30,5,0,0,111,17,0,53,0
2020,7,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",59,6,1,2,388,321,0,67,0
